id_code,experiment,plate,well,sirna,well_type,target_id
RPE-06_4_L03,RPE-06,4,L03,sirna_1117,,134
RPE-06_4_L04,RPE-06,4,L04,sirna_318,,383
RPE-06_4_L05,RPE-06,4,L05,sirna_67,,773
RPE-06_4_L06,RPE-06,4,L06,sirna_195,,246
RPE-06_4_L07,RPE-06,4,L07,sirna_56,,651
RPE-06_4_L08,RPE-06,4,L08,sirna_297,,359
RPE-06_4_L09,RPE-06,4,L09,sirna_899,,1027
RPE-06_4_L10,RPE-06,4,L10,sirna_1032,,40
RPE-06_4_L11,RPE-06,4,L11,sirna_435,,513
RPE-06_4_L12,RPE-06,4,L12,sirna_977,,1114
RPE-06_4_L13,RPE-06,4,L13,sirna_233,,289
RPE-06_4_L14,RPE-06,4,L14,sirna_100,,4
RPE-06_4_L15,RPE-06,4,L15,sirna_485,,568
RPE-06_4_L16,RPE-06,4,L16,sirna_198,,249
RPE-06_4_L17,RPE-06,4,L17,sirna_780,,896
RPE-06_4_L18,RPE-06,4,L18,sirna_828,,949
RPE-06_4_L19,RPE-06,4,L19,sirna_359,,428
RPE-06_4_L20,RPE-06,4,L20,sirna_409,,484
RPE-06_4_L21,RPE-06,4,L21,sirna_71,,818
RPE-06_4_L22,RPE-06,4,L22,sirna_170,,219
RPE-06_4_L23,RPE-06,4,L23,sirna_705,,813
RPE-06_4_M02,RPE-06,4,M02,sirna_320,,386
RPE-06_4_M04,RPE-06,4,M04,sirna_9,,1028
RPE-06_4_M05,RPE-06,4,M05,sirna_1105,,121
RPE-06_4_M06,RPE-06,4,M06,sirna_774,,889
RPE-06_4_M08,RPE-06,4,M08,sirna_820,,941
RPE-06_4_M09,RPE-06,4,M09,sirna_634,,734
RPE-06_4_M10,RPE-06,4,M10,sirna_1045,,54
RPE-06_4_M12,RPE-06,4,M12,sirna_169,,217
RPE-06_4_M13,RPE-06,4,M13,sirna_413,,489
RPE-06_4_M14,RPE-06,4,M14,sirna_291,,353
RPE-06_4_M16,RPE-06,4,M16,sirna_381,,453
RPE-06_4_M17,RPE-06,4,M17,sirna_97,,1106
RPE-06_4_M18,RPE-06,4,M18,sirna_1043,,52
RPE-06_4_M20,RPE-06,4,M20,sirna_42,,496
RPE-06_4_M21,RPE-06,4,M21,sirna_665,,768
RPE-06_4_M23,RPE-06,4,M23,sirna_746,,858
RPE-06_4_N02,RPE-06,4,N02,sirna_59,,684
RPE-06_4_N03,RPE-06,4,N03,sirna_626,,725
RPE-06_4_N04,RPE-06,4,N04,sirna_399,,472
RPE-06_4_N05,RPE-06,4,N05,sirna_753,,866
RPE-06_4_N06,RPE-06,4,N06,sirna_4,,473
RPE-06_4_N07,RPE-06,4,N07,sirna_969,,1105
RPE-06_4_N08,RPE-06,4,N08,sirna_579,,672
RPE-06_4_N09,RPE-06,4,N09,sirna_305,,369
RPE-06_4_N10,RPE-06,4,N10,sirna_857,,981
RPE-06_4_N11,RPE-06,4,N11,sirna_161,,209
RPE-06_4_N12,RPE-06,4,N12,sirna_154,,201
RPE-06_4_N13,RPE-06,4,N13,sirna_552,,643
RPE-06_4_N14,RPE-06,4,N14,sirna_605,,702
RPE-06_4_N15,RPE-06,4,N15,sirna_14,,185
RPE-06_4_N16,RPE-06,4,N16,sirna_725,,835
RPE-06_4_N17,RPE-06,4,N17,sirna_147,,193
RPE-06_4_N18,RPE-06,4,N18,sirna_196,,247
RPE-06_4_N19,RPE-06,4,N19,sirna_1124,,142
RPE-06_4_N20,RPE-06,4,N20,sirna_471,,553
RPE-06_4_N21,RPE-06,4,N21,sirna_914,,1045
RPE-06_4_N22,RPE-06,4,N22,sirna_7,,806
RPE-06_4_N23,RPE-06,4,N23,sirna_70,,807
RPE-06_4_O02,RPE-06,4,O02,sirna_335,,402
RPE-06_4_O03,RPE-06,4,O03,sirna_492,,576
RPE-06_4_O04,RPE-06,4,O04,sirna_30,,363
RPE-06_4_O05,RPE-06,4,O05,sirna_123,,167
RPE-06_4_O06,RPE-06,4,O06,sirna_976,,1113
RPE-06_4_O07,RPE-06,4,O07,sirna_179,,228
RPE-06_4_O08,RPE-06,4,O08,sirna_362,,432
RPE-06_4_O09,RPE-06,4,O09,sirna_49,,573
RPE-06_4_O10,RPE-06,4,O10,sirna_627,,726
RPE-06_4_O11,RPE-06,4,O11,sirna_884,,1011
RPE-06_4_O12,RPE-06,4,O12,sirna_642,,743
RPE-06_4_O13,RPE-06,4,O13,sirna_900,,1030
RPE-06_4_O14,RPE-06,4,O14,sirna_376,,447
RPE-06_4_O15,RPE-06,4,O15,sirna_342,,410
RPE-06_4_O16,RPE-06,4,O16,sirna_156,,203
RPE-06_4_O17,RPE-06,4,O17,sirna_979,,1116
RPE-06_4_O18,RPE-06,4,O18,sirna_324,,390
RPE-06_4_O19,RPE-06,4,O19,sirna_510,,597
RPE-06_4_O20,RPE-06,4,O20,sirna_326,,392
RPE-06_4_O21,RPE-06,4,O21,sirna_340,,408
RPE-06_4_O22,RPE-06,4,O22,sirna_970,,1107
RPE-06_4_O23,RPE-06,4,O23,sirna_748,,860
RPE-07_1_B03,RPE-07,1,B03,sirna_854,,978
RPE-07_1_B04,RPE-07,1,B04,sirna_983,,1121
RPE-07_1_B05,RPE-07,1,B05,sirna_893,,1021
RPE-07_1_B06,RPE-07,1,B06,sirna_43,,507
RPE-07_1_B07,RPE-07,1,B07,sirna_1127,,145
RPE-07_1_B08,RPE-07,1,B08,sirna_1035,,43
RPE-07_1_B09,RPE-07,1,B09,sirna_18,,229
RPE-07_1_B10,RPE-07,1,B10,sirna_344,,412
RPE-07_1_B11,RPE-07,1,B11,sirna_585,,679
RPE-07_1_B12,RPE-07,1,B12,sirna_402,,477
RPE-07_1_B13,RPE-07,1,B13,sirna_153,,200
RPE-07_1_B14,RPE-07,1,B14,sirna_529,,617
RPE-07_1_B15,RPE-07,1,B15,sirna_95,,1084
RPE-07_1_B16,RPE-07,1,B16,sirna_647,,748
RPE-07_1_B17,RPE-07,1,B17,sirna_716,,825
RPE-07_1_B18,RPE-07,1,B18,sirna_251,,309
RPE-07_1_B19,RPE-07,1,B19,sirna_527,,615
RPE-07_1_B20,RPE-07,1,B20,sirna_943,,1077
RPE-07_1_B21,RPE-07,1,B21,sirna_1098,,112
RPE-07_1_B22,RPE-07,1,B22,sirna_575,,668
RPE-07_1_B23,RPE-07,1,B23,sirna_1092,,106
RPE-07_1_C02,RPE-07,1,C02,sirna_1066,,77
RPE-07_1_C04,RPE-07,1,C04,sirna_63,,729
RPE-07_1_C05,RPE-07,1,C05,sirna_225,,280
RPE-07_1_C06,RPE-07,1,C06,sirna_942,,1076
RPE-07_1_C08,RPE-07,1,C08,sirna_757,,870
RPE-07_1_C09,RPE-07,1,C09,sirna_134,,179
RPE-07_1_C10,RPE-07,1,C10,sirna_416,,492
RPE-07_1_C12,RPE-07,1,C12,sirna_197,,248
RPE-07_1_C13,RPE-07,1,C13,sirna_343,,411
RPE-07_1_C14,RPE-07,1,C14,sirna_437,,515
RPE-07_1_C16,RPE-07,1,C16,sirna_309,,373
RPE-07_1_C17,RPE-07,1,C17,sirna_788,,904
RPE-07_1_C18,RPE-07,1,C18,sirna_334,,401
RPE-07_1_C20,RPE-07,1,C20,sirna_186,,236
RPE-07_1_C21,RPE-07,1,C21,sirna_58,,673
RPE-07_1_C23,RPE-07,1,C23,sirna_948,,1082
RPE-07_1_D02,RPE-07,1,D02,sirna_444,,523
RPE-07_1_D03,RPE-07,1,D03,sirna_536,,625
RPE-07_1_D04,RPE-07,1,D04,sirna_720,,830
RPE-07_1_D05,RPE-07,1,D05,sirna_1081,,94
RPE-07_1_D06,RPE-07,1,D06,sirna_129,,173
RPE-07_1_D07,RPE-07,1,D07,sirna_430,,508
RPE-07_1_D08,RPE-07,1,D08,sirna_664,,767
RPE-07_1_D09,RPE-07,1,D09,sirna_295,,357
RPE-07_1_D10,RPE-07,1,D10,sirna_183,,233
RPE-07_1_D11,RPE-07,1,D11,sirna_465,,546
RPE-07_1_D12,RPE-07,1,D12,sirna_803,,922
RPE-07_1_D13,RPE-07,1,D13,sirna_701,,809
RPE-07_1_D14,RPE-07,1,D14,sirna_250,,308
RPE-07_1_D15,RPE-07,1,D15,sirna_859,,983
RPE-07_1_D16,RPE-07,1,D16,sirna_1003,,8
RPE-07_1_D17,RPE-07,1,D17,sirna_478,,560
RPE-07_1_D18,RPE-07,1,D18,sirna_539,,628
RPE-07_1_D19,RPE-07,1,D19,sirna_845,,968
RPE-07_1_D20,RPE-07,1,D20,sirna_367,,437
RPE-07_1_D21,RPE-07,1,D21,sirna_711,,820
RPE-07_1_D22,RPE-07,1,D22,sirna_622,,721
RPE-07_1_D23,RPE-07,1,D23,sirna_66,,762
RPE-07_1_E02,RPE-07,1,E02,sirna_1109,,125
RPE-07_1_E03,RPE-07,1,E03,sirna_13,,174
RPE-07_1_E04,RPE-07,1,E04,sirna_777,,892
RPE-07_1_E05,RPE-07,1,E05,sirna_695,,801
RPE-07_1_E06,RPE-07,1,E06,sirna_185,,235
RPE-07_1_E07,RPE-07,1,E07,sirna_649,,750
RPE-07_1_E08,RPE-07,1,E08,sirna_155,,202
RPE-07_1_E09,RPE-07,1,E09,sirna_928,,1060
RPE-07_1_E10,RPE-07,1,E10,sirna_581,,675
RPE-07_1_E11,RPE-07,1,E11,sirna_364,,434
RPE-07_1_E12,RPE-07,1,E12,sirna_955,,1090
RPE-07_1_E13,RPE-07,1,E13,sirna_310,,375
RPE-07_1_E14,RPE-07,1,E14,sirna_661,,764
RPE-07_1_E15,RPE-07,1,E15,sirna_385,,457
RPE-07_1_E16,RPE-07,1,E16,sirna_953,,1088
RPE-07_1_E17,RPE-07,1,E17,sirna_202,,255
RPE-07_1_E18,RPE-07,1,E18,sirna_496,,580
RPE-07_1_E19,RPE-07,1,E19,sirna_1025,,32
RPE-07_1_E20,RPE-07,1,E20,sirna_229,,284
RPE-07_1_E21,RPE-07,1,E21,sirna_275,,335
RPE-07_1_E22,RPE-07,1,E22,sirna_548,,638
RPE-07_1_E23,RPE-07,1,E23,sirna_986,,1124
RPE-07_1_F02,RPE-07,1,F02,sirna_1102,,118
RPE-07_1_F04,RPE-07,1,F04,sirna_226,,281
RPE-07_1_F05,RPE-07,1,F05,sirna_118,,161
RPE-07_1_F06,RPE-07,1,F06,sirna_688,,793
RPE-07_1_F08,RPE-07,1,F08,sirna_1085,,98
RPE-07_1_F09,RPE-07,1,F09,sirna_62,,718
RPE-07_1_F10,RPE-07,1,F10,sirna_998,,1137
RPE-07_1_F12,RPE-07,1,F12,sirna_254,,312
RPE-07_1_F13,RPE-07,1,F13,sirna_23,,285
RPE-07_1_F14,RPE-07,1,F14,sirna_45,,529
RPE-07_1_F16,RPE-07,1,F16,sirna_1116,,133
RPE-07_1_F17,RPE-07,1,F17,sirna_985,,1123
RPE-07_1_F18,RPE-07,1,F18,sirna_744,,856
RPE-07_1_F20,RPE-07,1,F20,sirna_180,,230
RPE-07_1_F21,RPE-07,1,F21,sirna_475,,557
RPE-07_1_F23,RPE-07,1,F23,sirna_1112,,129
RPE-07_1_G02,RPE-07,1,G02,sirna_754,,867
RPE-07_1_G03,RPE-07,1,G03,sirna_419,,495
RPE-07_1_G04,RPE-07,1,G04,sirna_851,,975
RPE-07_1_G05,RPE-07,1,G05,sirna_292,,354
RPE-07_1_G06,RPE-07,1,G06,sirna_562,,654
RPE-07_1_G07,RPE-07,1,G07,sirna_1111,,128
RPE-07_1_G08,RPE-07,1,G08,sirna_434,,512
RPE-07_1_G09,RPE-07,1,G09,sirna_113,,148
RPE-07_1_G10,RPE-07,1,G10,sirna_210,,264
RPE-07_1_G11,RPE-07,1,G11,sirna_908,,1038
RPE-07_1_G12,RPE-07,1,G12,sirna_241,,298
RPE-07_1_G13,RPE-07,1,G13,sirna_880,,1007
RPE-07_1_G14,RPE-07,1,G14,sirna_843,,966
RPE-07_1_G15,RPE-07,1,G15,sirna_327,,393
RPE-07_1_G16,RPE-07,1,G16,sirna_544,,634
RPE-07_1_G17,RPE-07,1,G17,sirna_263,,322
RPE-07_1_G18,RPE-07,1,G18,sirna_375,,446
RPE-07_1_G19,RPE-07,1,G19,sirna_765,,879
RPE-07_1_G20,RPE-07,1,G20,sirna_494,,578
RPE-07_1_G21,RPE-07,1,G21,sirna_800,,919
RPE-07_1_G22,RPE-07,1,G22,sirna_502,,588
RPE-07_1_G23,RPE-07,1,G23,sirna_163,,211
RPE-07_1_H02,RPE-07,1,H02,sirna_234,,290
RPE-07_1_H04,RPE-07,1,H04,sirna_709,,817
RPE-07_1_H05,RPE-07,1,H05,sirna_325,,391
RPE-07_1_H06,RPE-07,1,H06,sirna_498,,582
RPE-07_1_H08,RPE-07,1,H08,sirna_653,,755
RPE-07_1_H09,RPE-07,1,H09,sirna_919,,1050
RPE-07_1_H10,RPE-07,1,H10,sirna_487,,570
RPE-07_1_H12,RPE-07,1,H12,sirna_104,,48
RPE-07_1_H13,RPE-07,1,H13,sirna_733,,844
RPE-07_1_H14,RPE-07,1,H14,sirna_667,,770
RPE-07_1_H16,RPE-07,1,H16,sirna_82,,940
RPE-07_1_H17,RPE-07,1,H17,sirna_372,,443
RPE-07_1_H18,RPE-07,1,H18,sirna_1115,,132
RPE-07_1_H20,RPE-07,1,H20,sirna_78,,895
RPE-07_1_H21,RPE-07,1,H21,sirna_870,,996
RPE-07_1_H23,RPE-07,1,H23,sirna_504,,590
RPE-07_1_I02,RPE-07,1,I02,sirna_193,,244
RPE-07_1_I03,RPE-07,1,I03,sirna_751,,864
RPE-07_1_I04,RPE-07,1,I04,sirna_1004,,9
RPE-07_1_I05,RPE-07,1,I05,sirna_224,,279
RPE-07_1_I06,RPE-07,1,I06,sirna_51,,596
RPE-07_1_I07,RPE-07,1,I07,sirna_895,,1023
RPE-07_1_I08,RPE-07,1,I08,sirna_978,,1115
RPE-07_1_I09,RPE-07,1,I09,sirna_136,,181
RPE-07_1_I10,RPE-07,1,I10,sirna_561,,653
RPE-07_1_I11,RPE-07,1,I11,sirna_1135,,154
RPE-07_1_I12,RPE-07,1,I12,sirna_174,,223
RPE-07_1_I13,RPE-07,1,I13,sirna_990,,1129
RPE-07_1_I14,RPE-07,1,I14,sirna_602,,699
RPE-07_1_I15,RPE-07,1,I15,sirna_1062,,73
RPE-07_1_I16,RPE-07,1,I16,sirna_425,,502
RPE-07_1_I17,RPE-07,1,I17,sirna_850,,974
RPE-07_1_I18,RPE-07,1,I18,sirna_728,,838
RPE-07_1_I19,RPE-07,1,I19,sirna_861,,986
RPE-07_1_I20,RPE-07,1,I20,sirna_684,,789
RPE-07_1_I21,RPE-07,1,I21,sirna_625,,724
RPE-07_1_I22,RPE-07,1,I22,sirna_930,,1063
RPE-07_1_I23,RPE-07,1,I23,sirna_449,,528
RPE-07_1_J02,RPE-07,1,J02,sirna_865,,990
RPE-07_1_J04,RPE-07,1,J04,sirna_964,,1100
RPE-07_1_J05,RPE-07,1,J05,sirna_779,,894
RPE-07_1_J06,RPE-07,1,J06,sirna_723,,833
RPE-07_1_J08,RPE-07,1,J08,sirna_593,,688
RPE-07_1_J09,RPE-07,1,J09,sirna_934,,1067
RPE-07_1_J10,RPE-07,1,J10,sirna_102,,26
RPE-07_1_J12,RPE-07,1,J12,sirna_846,,969
RPE-07_1_J13,RPE-07,1,J13,sirna_15,,196
RPE-07_1_J14,RPE-07,1,J14,sirna_917,,1048
RPE-07_1_J16,RPE-07,1,J16,sirna_1030,,38
RPE-07_1_J17,RPE-07,1,J17,sirna_981,,1119
RPE-07_1_J18,RPE-07,1,J18,sirna_811,,931
RPE-07_1_J20,RPE-07,1,J20,sirna_355,,424
RPE-07_1_J21,RPE-07,1,J21,sirna_238,,294
RPE-07_1_J23,RPE-07,1,J23,sirna_321,,387
RPE-07_1_K02,RPE-07,1,K02,sirna_282,,343
RPE-07_1_K03,RPE-07,1,K03,sirna_831,,953
RPE-07_1_K04,RPE-07,1,K04,sirna_264,,323
RPE-07_1_K05,RPE-07,1,K05,sirna_1129,,147
RPE-07_1_K06,RPE-07,1,K06,sirna_39,,462
RPE-07_1_K07,RPE-07,1,K07,sirna_1021,,28
RPE-07_1_K08,RPE-07,1,K08,sirna_887,,1014
RPE-07_1_K09,RPE-07,1,K09,sirna_553,,644
RPE-07_1_K10,RPE-07,1,K10,sirna_607,,704
RPE-07_1_K11,RPE-07,1,K11,sirna_464,,545
RPE-07_1_K12,RPE-07,1,K12,sirna_837,,959
RPE-07_1_K13,RPE-07,1,K13,sirna_715,,824
RPE-07_1_K14,RPE-07,1,K14,sirna_799,,916
RPE-07_1_K15,RPE-07,1,K15,sirna_239,,295
RPE-07_1_K16,RPE-07,1,K16,sirna_403,,478
RPE-07_1_K17,RPE-07,1,K17,sirna_1044,,53
RPE-07_1_K18,RPE-07,1,K18,sirna_678,,782
RPE-07_1_K19,RPE-07,1,K19,sirna_767,,881
RPE-07_1_K20,RPE-07,1,K20,sirna_191,,242
RPE-07_1_K21,RPE-07,1,K21,sirna_289,,350
RPE-07_1_K22,RPE-07,1,K22,sirna_872,,998
RPE-07_1_K23,RPE-07,1,K23,sirna_839,,961
RPE-07_1_L02,RPE-07,1,L02,sirna_181,,231
RPE-07_1_L03,RPE-07,1,L03,sirna_1046,,55
RPE-07_1_L04,RPE-07,1,L04,sirna_1137,,156
RPE-07_1_L05,RPE-07,1,L05,sirna_727,,837
RPE-07_1_L06,RPE-07,1,L06,sirna_624,,723
RPE-07_1_L07,RPE-07,1,L07,sirna_659,,761
RPE-07_1_L08,RPE-07,1,L08,sirna_611,,709
RPE-07_1_L09,RPE-07,1,L09,sirna_668,,771
RPE-07_1_L10,RPE-07,1,L10,sirna_1121,,139
RPE-07_1_L11,RPE-07,1,L11,sirna_60,,696
RPE-07_1_L12,RPE-07,1,L12,sirna_158,,205
RPE-07_1_L13,RPE-07,1,L13,sirna_631,,731
RPE-07_1_L14,RPE-07,1,L14,sirna_910,,1041
RPE-07_1_L15,RPE-07,1,L15,sirna_131,,176
RPE-07_1_L16,RPE-07,1,L16,sirna_298,,360
RPE-07_1_L17,RPE-07,1,L17,sirna_1013,,19
RPE-07_1_L18,RPE-07,1,L18,sirna_311,,376
RPE-07_1_L19,RPE-07,1,L19,sirna_959,,1094
RPE-07_1_L20,RPE-07,1,L20,sirna_924,,1056
RPE-07_1_L21,RPE-07,1,L21,sirna_462,,543
RPE-07_1_L22,RPE-07,1,L22,sirna_139,,184
RPE-07_1_L23,RPE-07,1,L23,sirna_915,,1046
RPE-07_1_M02,RPE-07,1,M02,sirna_993,,1132
RPE-07_1_M04,RPE-07,1,M04,sirna_428,,505
RPE-07_1_M05,RPE-07,1,M05,sirna_997,,1136
RPE-07_1_M06,RPE-07,1,M06,sirna_427,,504
RPE-07_1_M08,RPE-07,1,M08,sirna_112,,137
RPE-07_1_M09,RPE-07,1,M09,sirna_907,,1037
RPE-07_1_M10,RPE-07,1,M10,sirna_1047,,56
RPE-07_1_M12,RPE-07,1,M12,sirna_735,,846
RPE-07_1_M13,RPE-07,1,M13,sirna_222,,277
RPE-07_1_M14,RPE-07,1,M14,sirna_215,,269
RPE-07_1_M16,RPE-07,1,M16,sirna_671,,775
RPE-07_1_M17,RPE-07,1,M17,sirna_445,,524
RPE-07_1_M18,RPE-07,1,M18,sirna_555,,646
RPE-07_1_M20,RPE-07,1,M20,sirna_550,,641
RPE-07_1_M21,RPE-07,1,M21,sirna_1019,,25
RPE-07_1_M23,RPE-07,1,M23,sirna_46,,540
RPE-07_1_N02,RPE-07,1,N02,sirna_279,,339
RPE-07_1_N03,RPE-07,1,N03,sirna_749,,861
RPE-07_1_N04,RPE-07,1,N04,sirna_232,,288
RPE-07_1_N05,RPE-07,1,N05,sirna_789,,905
RPE-07_1_N06,RPE-07,1,N06,sirna_426,,503
RPE-07_1_N07,RPE-07,1,N07,sirna_88,,1006
RPE-07_1_N08,RPE-07,1,N08,sirna_693,,799
RPE-07_1_N09,RPE-07,1,N09,sirna_312,,377
RPE-07_1_N10,RPE-07,1,N10,sirna_863,,988
RPE-07_1_N11,RPE-07,1,N11,sirna_816,,936
RPE-07_1_N12,RPE-07,1,N12,sirna_819,,939
RPE-07_1_N13,RPE-07,1,N13,sirna_253,,311
RPE-07_1_N14,RPE-07,1,N14,sirna_90,,1029
RPE-07_1_N15,RPE-07,1,N15,sirna_610,,708
RPE-07_1_N16,RPE-07,1,N16,sirna_217,,271
RPE-07_1_N17,RPE-07,1,N17,sirna_501,,587
RPE-07_1_N18,RPE-07,1,N18,sirna_932,,1065
RPE-07_1_N19,RPE-07,1,N19,sirna_1016,,22
RPE-07_1_N20,RPE-07,1,N20,sirna_670,,774
RPE-07_1_N21,RPE-07,1,N21,sirna_93,,1062
RPE-07_1_N22,RPE-07,1,N22,sirna_814,,934
RPE-07_1_N23,RPE-07,1,N23,sirna_218,,272
RPE-07_1_O02,RPE-07,1,O02,sirna_606,,703
RPE-07_1_O03,RPE-07,1,O03,sirna_1078,,90
RPE-07_1_O04,RPE-07,1,O04,sirna_906,,1036
RPE-07_1_O05,RPE-07,1,O05,sirna_213,,267
RPE-07_1_O06,RPE-07,1,O06,sirna_482,,565
RPE-07_1_O07,RPE-07,1,O07,sirna_448,,527
RPE-07_1_O08,RPE-07,1,O08,sirna_189,,239
RPE-07_1_O09,RPE-07,1,O09,sirna_209,,262
RPE-07_1_O10,RPE-07,1,O10,sirna_483,,566
RPE-07_1_O11,RPE-07,1,O11,sirna_86,,984
RPE-07_1_O12,RPE-07,1,O12,sirna_996,,1135
RPE-07_1_O13,RPE-07,1,O13,sirna_521,,609
RPE-07_1_O14,RPE-07,1,O14,sirna_1123,,141
RPE-07_1_O15,RPE-07,1,O15,sirna_615,,713
RPE-07_1_O16,RPE-07,1,O16,sirna_348,,416
RPE-07_1_O17,RPE-07,1,O17,sirna_33,,396
RPE-07_1_O18,RPE-07,1,O18,sirna_439,,517
RPE-07_1_O19,RPE-07,1,O19,sirna_418,,494
RPE-07_1_O20,RPE-07,1,O20,sirna_1104,,120
RPE-07_1_O21,RPE-07,1,O21,sirna_488,,571
RPE-07_1_O22,RPE-07,1,O22,sirna_574,,667
RPE-07_1_O23,RPE-07,1,O23,sirna_99,,1128
RPE-07_2_B03,RPE-07,2,B03,sirna_1094,,108
RPE-07_2_B04,RPE-07,2,B04,sirna_376,,447
RPE-07_2_B05,RPE-07,2,B05,sirna_700,,808
RPE-07_2_B06,RPE-07,2,B06,sirna_519,,606
RPE-07_2_B07,RPE-07,2,B07,sirna_70,,807
RPE-07_2_B08,RPE-07,2,B08,sirna_1133,,152
RPE-07_2_B09,RPE-07,2,B09,sirna_278,,338
RPE-07_2_B10,RPE-07,2,B10,sirna_1014,,20
RPE-07_2_B11,RPE-07,2,B11,sirna_1041,,50
RPE-07_2_B12,RPE-07,2,B12,sirna_26,,318
RPE-07_2_B13,RPE-07,2,B13,sirna_857,,981
RPE-07_2_B14,RPE-07,2,B14,sirna_128,,172
RPE-07_2_B15,RPE-07,2,B15,sirna_600,,697
RPE-07_2_B16,RPE-07,2,B16,sirna_119,,162
RPE-07_2_B17,RPE-07,2,B17,sirna_1005,,10
RPE-07_2_B18,RPE-07,2,B18,sirna_626,,725
RPE-07_2_B19,RPE-07,2,B19,sirna_154,,201
RPE-07_2_B20,RPE-07,2,B20,sirna_65,,751
RPE-07_2_B21,RPE-07,2,B21,sirna_730,,841
RPE-07_2_B22,RPE-07,2,B22,sirna_1073,,85
RPE-07_2_B23,RPE-07,2,B23,sirna_634,,734
RPE-07_2_C02,RPE-07,2,C02,sirna_130,,175
RPE-07_2_C04,RPE-07,2,C04,sirna_109,,103
RPE-07_2_C05,RPE-07,2,C05,sirna_59,,684
RPE-07_2_C06,RPE-07,2,C06,sirna_198,,249
RPE-07_2_C08,RPE-07,2,C08,sirna_49,,573
RPE-07_2_C09,RPE-07,2,C09,sirna_725,,835
RPE-07_2_C10,RPE-07,2,C10,sirna_440,,519
RPE-07_2_C12,RPE-07,2,C12,sirna_306,,370
RPE-07_2_C13,RPE-07,2,C13,sirna_899,,1027
RPE-07_2_C14,RPE-07,2,C14,sirna_773,,888
RPE-07_2_C16,RPE-07,2,C16,sirna_406,,481
RPE-07_2_C17,RPE-07,2,C17,sirna_28,,340
RPE-07_2_C18,RPE-07,2,C18,sirna_393,,466
RPE-07_2_C20,RPE-07,2,C20,sirna_918,,1049
RPE-07_2_C21,RPE-07,2,C21,sirna_543,,633
RPE-07_2_C23,RPE-07,2,C23,sirna_8,,917
RPE-07_2_D02,RPE-07,2,D02,sirna_1100,,116
RPE-07_2_D03,RPE-07,2,D03,sirna_56,,651
RPE-07_2_D04,RPE-07,2,D04,sirna_41,,485
RPE-07_2_D05,RPE-07,2,D05,sirna_200,,253
RPE-07_2_D06,RPE-07,2,D06,sirna_357,,426
RPE-07_2_D07,RPE-07,2,D07,sirna_208,,261
RPE-07_2_D08,RPE-07,2,D08,sirna_760,,874
RPE-07_2_D09,RPE-07,2,D09,sirna_1065,,76
RPE-07_2_D10,RPE-07,2,D10,sirna_296,,358
RPE-07_2_D11,RPE-07,2,D11,sirna_579,,672
RPE-07_2_D12,RPE-07,2,D12,sirna_628,,727
RPE-07_2_D13,RPE-07,2,D13,sirna_57,,662
RPE-07_2_D14,RPE-07,2,D14,sirna_107,,81
RPE-07_2_D15,RPE-07,2,D15,sirna_951,,1086
RPE-07_2_D16,RPE-07,2,D16,sirna_669,,772
RPE-07_2_D17,RPE-07,2,D17,sirna_752,,865
RPE-07_2_D18,RPE-07,2,D18,sirna_778,,893
RPE-07_2_D19,RPE-07,2,D19,sirna_106,,70
RPE-07_2_D20,RPE-07,2,D20,sirna_813,,933
RPE-07_2_D21,RPE-07,2,D21,sirna_619,,717
RPE-07_2_D22,RPE-07,2,D22,sirna_450,,530
RPE-07_2_D23,RPE-07,2,D23,sirna_281,,342
RPE-07_2_E02,RPE-07,2,E02,sirna_359,,428
RPE-07_2_E03,RPE-07,2,E03,sirna_249,,306
RPE-07_2_E04,RPE-07,2,E04,sirna_97,,1106
RPE-07_2_E05,RPE-07,2,E05,sirna_1076,,88
RPE-07_2_E06,RPE-07,2,E06,sirna_1101,,117
RPE-07_2_E07,RPE-07,2,E07,sirna_1097,,111
RPE-07_2_E08,RPE-07,2,E08,sirna_776,,891
RPE-07_2_E09,RPE-07,2,E09,sirna_558,,649
RPE-07_2_E10,RPE-07,2,E10,sirna_939,,1072
RPE-07_2_E11,RPE-07,2,E11,sirna_569,,661
RPE-07_2_E12,RPE-07,2,E12,sirna_304,,368
RPE-07_2_E13,RPE-07,2,E13,sirna_9,,1028
RPE-07_2_E14,RPE-07,2,E14,sirna_605,,702
RPE-07_2_E15,RPE-07,2,E15,sirna_479,,561
RPE-07_2_E16,RPE-07,2,E16,sirna_1117,,134
RPE-07_2_E17,RPE-07,2,E17,sirna_979,,1116
RPE-07_2_E18,RPE-07,2,E18,sirna_931,,1064
RPE-07_2_E19,RPE-07,2,E19,sirna_680,,785
RPE-07_2_E20,RPE-07,2,E20,sirna_1125,,143
RPE-07_2_E21,RPE-07,2,E21,sirna_305,,369
RPE-07_2_E22,RPE-07,2,E22,sirna_4,,473
RPE-07_2_E23,RPE-07,2,E23,sirna_914,,1045
RPE-07_2_F02,RPE-07,2,F02,sirna_37,,440
RPE-07_2_F04,RPE-07,2,F04,sirna_1105,,121
RPE-07_2_F05,RPE-07,2,F05,sirna_169,,217
RPE-07_2_F06,RPE-07,2,F06,sirna_528,,616
RPE-07_2_F08,RPE-07,2,F08,sirna_601,,698
RPE-07_2_F09,RPE-07,2,F09,sirna_291,,353
RPE-07_2_F10,RPE-07,2,F10,sirna_1032,,40
RPE-07_2_F12,RPE-07,2,F12,sirna_412,,488
